locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGAJGLNG_04873	CDS	909	bepA_7	3.4.-.-		Beta-barrel assembly-enhancing protease
EGAJGLNG_04874	CDS	1254				hypothetical protein
EGAJGLNG_04875	CDS	1602				hypothetical protein
EGAJGLNG_04876	CDS	747		1.-.-.-	COG1028	putative oxidoreductase
EGAJGLNG_04877	CDS	1356	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
EGAJGLNG_04878	CDS	1461	ubiA_1	2.5.1.-		4-hydroxybenzoate octaprenyltransferase
EGAJGLNG_04879	tRNA	77				tRNA-Arg(cct)
EGAJGLNG_04880	CDS	1503	ethA_1	1.14.13.-		FAD-containing monooxygenase EthA
EGAJGLNG_04881	CDS	651	betI_3			HTH-type transcriptional regulator BetI
EGAJGLNG_04882	CDS	1098				hypothetical protein
EGAJGLNG_04883	CDS	666				hypothetical protein
EGAJGLNG_04884	CDS	423				hypothetical protein
EGAJGLNG_04885	CDS	207				hypothetical protein
EGAJGLNG_04886	CDS	1023				hypothetical protein
EGAJGLNG_04887	CDS	606				hypothetical protein
EGAJGLNG_04888	CDS	279				hypothetical protein
EGAJGLNG_04889	CDS	783	gdh_3	1.1.1.47	COG1028	Glucose 1-dehydrogenase
EGAJGLNG_04890	CDS	762	attM_1	3.1.1.81		N-acyl homoserine lactonase AttM
EGAJGLNG_04891	CDS	1719	caiC_2	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
EGAJGLNG_04892	CDS	1218				hypothetical protein
EGAJGLNG_04893	CDS	1134	namA_5	1.6.99.1	COG1902	NADPH dehydrogenase
EGAJGLNG_04894	CDS	852				hypothetical protein
EGAJGLNG_04895	CDS	1068		1.3.99.-		Acyl-CoA dehydrogenase FadE27
EGAJGLNG_04896	CDS	1161		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
EGAJGLNG_04897	CDS	801		4.2.1.150	COG1024	Crotonyl-CoA hydratase
EGAJGLNG_04898	CDS	1617				hypothetical protein
EGAJGLNG_04899	CDS	780	NADK	2.7.1.23	COG0061	NAD kinase
EGAJGLNG_04900	CDS	546	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
EGAJGLNG_04901	CDS	579				hypothetical protein
EGAJGLNG_04902	CDS	1182				hypothetical protein
EGAJGLNG_04903	CDS	1053				hypothetical protein
EGAJGLNG_04904	CDS	792				hypothetical protein
EGAJGLNG_04905	CDS	1626	cbaA	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
EGAJGLNG_04906	CDS	564	cbaB	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
EGAJGLNG_04907	CDS	180				hypothetical protein
EGAJGLNG_04908	CDS	1251	adhB	1.1.5.5		Alcohol dehydrogenase (quinone), cytochrome c subunit
EGAJGLNG_04909	CDS	711				hypothetical protein
EGAJGLNG_04910	CDS	429	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
EGAJGLNG_04911	CDS	681	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
EGAJGLNG_04912	CDS	447				hypothetical protein
EGAJGLNG_04913	CDS	924				hypothetical protein
EGAJGLNG_04914	CDS	294	yidD			Putative membrane protein insertion efficiency factor
EGAJGLNG_04915	CDS	168				hypothetical protein
EGAJGLNG_04916	CDS	1137	pbuE_2		COG2814	Purine efflux pump PbuE
EGAJGLNG_04917	CDS	1299				hypothetical protein
EGAJGLNG_04918	CDS	2049	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
EGAJGLNG_04919	CDS	564	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
EGAJGLNG_04920	CDS	108				hypothetical protein
EGAJGLNG_04921	CDS	2484				hypothetical protein
EGAJGLNG_04922	CDS	1035				hypothetical protein
EGAJGLNG_04923	CDS	1032			COG1752	putative NTE family protein
EGAJGLNG_04924	CDS	429	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
EGAJGLNG_04925	CDS	798				hypothetical protein
EGAJGLNG_04926	CDS	555				hypothetical protein
EGAJGLNG_04927	CDS	1734				hypothetical protein
EGAJGLNG_04928	CDS	384				hypothetical protein
EGAJGLNG_04929	CDS	597				hypothetical protein
EGAJGLNG_04930	CDS	1152				hypothetical protein
EGAJGLNG_04931	CDS	2358	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
EGAJGLNG_04932	CDS	561	pitA_2	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
EGAJGLNG_04933	CDS	222			COG3360	Dodecin
EGAJGLNG_04934	CDS	582				hypothetical protein
EGAJGLNG_04935	CDS	387				hypothetical protein
EGAJGLNG_04936	CDS	741				hypothetical protein
EGAJGLNG_04937	CDS	942		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
EGAJGLNG_04938	CDS	933	coaA_2	2.7.1.33		Pantothenate kinase
EGAJGLNG_04939	CDS	2259	hcrA_3	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit alpha
EGAJGLNG_04940	CDS	483	coxS_1	1.2.5.3		Carbon monoxide dehydrogenase small chain
EGAJGLNG_04941	CDS	870	coxM_2	1.2.5.3		Carbon monoxide dehydrogenase medium chain
EGAJGLNG_04942	CDS	459				hypothetical protein
EGAJGLNG_04943	CDS	1596	gsiB_6		COG0747	Glutathione-binding protein GsiB
EGAJGLNG_04944	CDS	765	ureF			Urease accessory protein UreF
EGAJGLNG_04945	CDS	618	ureE			Urease accessory protein UreE
EGAJGLNG_04946	CDS	300				hypothetical protein
EGAJGLNG_04947	CDS	300	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
EGAJGLNG_04948	CDS	1716	ureC1	3.5.1.5		Urease subunit alpha 1
EGAJGLNG_04949	misc_RNA	291				5_ureB_sRNA
EGAJGLNG_04950	CDS	555				hypothetical protein
EGAJGLNG_04951	CDS	306	ureB1	3.5.1.5		Urease subunit beta 1
EGAJGLNG_04952	CDS	303	ureA1	3.5.1.5		Urease subunit gamma 1
EGAJGLNG_04953	CDS	837	ureD			Urease accessory protein UreD
EGAJGLNG_04954	CDS	696	livF_24		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
EGAJGLNG_04955	CDS	762	lptB_11	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
EGAJGLNG_04956	CDS	1170				hypothetical protein
EGAJGLNG_04957	CDS	1614				hypothetical protein
EGAJGLNG_04958	CDS	1329	amiC_9			Aliphatic amidase expression-regulating protein
EGAJGLNG_04959	CDS	1473	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
EGAJGLNG_04960	CDS	294	infA			Translation initiation factor IF-1
EGAJGLNG_04961	CDS	207	cspA_5		COG1278	Cold shock protein CspA
EGAJGLNG_04962	CDS	630				hypothetical protein
EGAJGLNG_04963	CDS	570				hypothetical protein
EGAJGLNG_04964	CDS	507				hypothetical protein
EGAJGLNG_04965	CDS	1446				hypothetical protein
EGAJGLNG_04966	CDS	831				hypothetical protein
EGAJGLNG_04967	CDS	165				hypothetical protein
EGAJGLNG_04968	CDS	525				hypothetical protein
EGAJGLNG_04969	CDS	795				hypothetical protein
EGAJGLNG_04970	CDS	1464				hypothetical protein
EGAJGLNG_04971	CDS	753				hypothetical protein
EGAJGLNG_04972	CDS	1269				hypothetical protein
EGAJGLNG_04973	CDS	1464				hypothetical protein
EGAJGLNG_04974	CDS	978				hypothetical protein
EGAJGLNG_04975	CDS	975				hypothetical protein
EGAJGLNG_04976	CDS	798				hypothetical protein
EGAJGLNG_04977	CDS	1377	pepA_2	3.4.11.10		cytosol aminopeptidase
EGAJGLNG_04978	CDS	843				hypothetical protein
EGAJGLNG_04979	CDS	1626	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
EGAJGLNG_04980	CDS	1185	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
EGAJGLNG_04981	CDS	1110	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
EGAJGLNG_04982	CDS	1869				hypothetical protein
EGAJGLNG_04983	CDS	1857				hypothetical protein
EGAJGLNG_04984	CDS	549	cycM		COG3474	Cytochrome c-552
EGAJGLNG_04985	CDS	741	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
EGAJGLNG_04986	CDS	861	pheA_2		COG0077	P-protein
EGAJGLNG_04987	CDS	1020				hypothetical protein
EGAJGLNG_04988	CDS	915	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
EGAJGLNG_04989	CDS	3855	metH	2.1.1.13	COG0646	Methionine synthase
EGAJGLNG_04990	CDS	207				hypothetical protein
EGAJGLNG_04991	CDS	237				hypothetical protein
EGAJGLNG_04992	CDS	1221	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
EGAJGLNG_04993	CDS	903	gcvA_5			Glycine cleavage system transcriptional activator
EGAJGLNG_04994	CDS	234				hypothetical protein
EGAJGLNG_04995	CDS	699				hypothetical protein
EGAJGLNG_04996	CDS	1116				hypothetical protein
EGAJGLNG_04997	CDS	708	yfcG_4	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
EGAJGLNG_04998	CDS	687	crt_7	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
EGAJGLNG_04999	CDS	102				hypothetical protein
EGAJGLNG_05000	CDS	603				hypothetical protein
EGAJGLNG_05001	CDS	180				hypothetical protein
EGAJGLNG_05002	CDS	675	gph_3	3.1.3.18		Phosphoglycolate phosphatase
EGAJGLNG_05003	CDS	1584				hypothetical protein
EGAJGLNG_05004	CDS	1224				hypothetical protein
EGAJGLNG_05005	CDS	345			COG2852	putative protein
EGAJGLNG_05006	CDS	942	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
EGAJGLNG_05007	CDS	462				hypothetical protein
EGAJGLNG_05008	CDS	816				hypothetical protein
EGAJGLNG_05009	CDS	354				hypothetical protein
EGAJGLNG_05010	CDS	156				hypothetical protein
EGAJGLNG_05011	CDS	177				hypothetical protein
EGAJGLNG_05012	CDS	654	yfcG_5	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
EGAJGLNG_05013	CDS	1203		2.6.1.1		Aspartate aminotransferase
EGAJGLNG_05014	CDS	522				hypothetical protein
EGAJGLNG_05015	CDS	483				hypothetical protein
EGAJGLNG_05016	CDS	933		3.3.2.10		Soluble epoxide hydrolase
EGAJGLNG_05017	CDS	915	benM_1			HTH-type transcriptional regulator BenM
EGAJGLNG_05018	CDS	2049	fusA_1		COG0480	Elongation factor G
EGAJGLNG_05019	CDS	642				hypothetical protein
EGAJGLNG_05020	CDS	843	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
EGAJGLNG_05021	CDS	627				hypothetical protein
EGAJGLNG_05022	CDS	609				hypothetical protein
EGAJGLNG_05023	CDS	1137	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
EGAJGLNG_05024	CDS	174				hypothetical protein
EGAJGLNG_05025	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
EGAJGLNG_05026	CDS	1251	fsr			Fosmidomycin resistance protein
EGAJGLNG_05027	CDS	846				hypothetical protein
EGAJGLNG_05028	CDS	885				hypothetical protein
EGAJGLNG_05029	CDS	591				hypothetical protein
EGAJGLNG_05030	CDS	471	phnO	2.3.1.-		Aminoalkylphosphonate N-acetyltransferase
EGAJGLNG_05031	CDS	213				hypothetical protein
EGAJGLNG_05032	misc_RNA	52				serC
EGAJGLNG_05033	CDS	1173	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
EGAJGLNG_05034	CDS	1656	serA_1	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
EGAJGLNG_05035	CDS	1173	fadA_6	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
EGAJGLNG_05036	CDS	459				hypothetical protein
EGAJGLNG_05037	CDS	1434	stp_4			Multidrug resistance protein Stp
EGAJGLNG_05038	CDS	1674				hypothetical protein
EGAJGLNG_05039	CDS	837				Putative enoyl-CoA hydratase EchA13
EGAJGLNG_05040	CDS	1353				hypothetical protein
EGAJGLNG_05041	CDS	1431				hypothetical protein
EGAJGLNG_05042	CDS	588				hypothetical protein
EGAJGLNG_05043	CDS	417				hypothetical protein
EGAJGLNG_05044	CDS	1788	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
EGAJGLNG_05045	CDS	1209	fadA_7	2.3.1.-	COG0183	Putative acyltransferase
EGAJGLNG_05046	CDS	2214	fadJ_2		COG1024	Fatty acid oxidation complex subunit alpha
EGAJGLNG_05047	CDS	201				hypothetical protein
EGAJGLNG_05048	CDS	387				hypothetical protein
EGAJGLNG_05049	CDS	618	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
EGAJGLNG_05050	CDS	525				hypothetical protein
EGAJGLNG_05051	CDS	1371	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
EGAJGLNG_05052	CDS	519				hypothetical protein
EGAJGLNG_05053	CDS	363				hypothetical protein
EGAJGLNG_05054	CDS	357				hypothetical protein
EGAJGLNG_05055	CDS	771	lepB_1	3.4.21.89	COG0681	Signal peptidase I
EGAJGLNG_05056	CDS	1425	tldD	3.4.-.-	COG0312	Metalloprotease TldD
EGAJGLNG_05057	CDS	456				hypothetical protein
EGAJGLNG_05058	CDS	393				hypothetical protein
EGAJGLNG_05059	CDS	504				hypothetical protein
EGAJGLNG_05060	CDS	600	tlpA_2		COG0526	Thiol:disulfide interchange protein TlpA
EGAJGLNG_05061	CDS	549				hypothetical protein
EGAJGLNG_05062	CDS	840	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
EGAJGLNG_05063	CDS	1617	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
EGAJGLNG_05064	CDS	939	ctaB_2	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
EGAJGLNG_05065	CDS	186				hypothetical protein
EGAJGLNG_05066	CDS	630	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
EGAJGLNG_05067	CDS	897	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
EGAJGLNG_05068	CDS	387				hypothetical protein
EGAJGLNG_05069	CDS	771				hypothetical protein
EGAJGLNG_05070	CDS	552				hypothetical protein
EGAJGLNG_05071	CDS	1599	emrB_6			Multidrug export protein EmrB
EGAJGLNG_05072	CDS	1272	aaeA_3			p-hydroxybenzoic acid efflux pump subunit AaeA
EGAJGLNG_05073	CDS	717				hypothetical protein
EGAJGLNG_05074	CDS	717				hypothetical protein
EGAJGLNG_05075	CDS	975	corA_2		COG0598	Magnesium transport protein CorA
EGAJGLNG_05076	CDS	933	gcvA_6			Glycine cleavage system transcriptional activator
EGAJGLNG_05077	CDS	690				hypothetical protein
EGAJGLNG_05078	CDS	291				hypothetical protein
EGAJGLNG_05079	CDS	813				hypothetical protein
EGAJGLNG_05080	CDS	1389				hypothetical protein
EGAJGLNG_05081	CDS	945				hypothetical protein
EGAJGLNG_05082	CDS	333				hypothetical protein
EGAJGLNG_05083	CDS	234				hypothetical protein
EGAJGLNG_05084	CDS	1392	srpC		COG2059	putative chromate transport protein
EGAJGLNG_05085	CDS	819				hypothetical protein
EGAJGLNG_05086	CDS	354				hypothetical protein
EGAJGLNG_05087	CDS	342	frmR		COG1937	Transcriptional repressor FrmR
EGAJGLNG_05088	CDS	1056				hypothetical protein
EGAJGLNG_05089	CDS	1089				hypothetical protein
EGAJGLNG_05090	CDS	660	nagL_2	5.2.1.4		Maleylpyruvate isomerase
EGAJGLNG_05091	CDS	1995	fhuA_3		COG1629	Ferrichrome outer membrane transporter/phage receptor
EGAJGLNG_05092	CDS	1221				hypothetical protein
EGAJGLNG_05093	CDS	528				hypothetical protein
EGAJGLNG_05094	CDS	1638		4.1.3.1	COG2224	Isocitrate lyase
EGAJGLNG_05095	CDS	1434	ramB_2		COG1396	HTH-type transcriptional regulator RamB
EGAJGLNG_05096	CDS	1254	serA_2	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
EGAJGLNG_05097	CDS	369				hypothetical protein
EGAJGLNG_05098	CDS	309				hypothetical protein
EGAJGLNG_05099	CDS	123				hypothetical protein
EGAJGLNG_05100	CDS	933				hypothetical protein
EGAJGLNG_05101	CDS	1092	ugpC_6	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
EGAJGLNG_05102	CDS	1461				hypothetical protein
EGAJGLNG_05103	CDS	1038	ycjP_3		COG0395	Inner membrane ABC transporter permease protein YcjP
EGAJGLNG_05104	CDS	876	sugA_5		COG1175	Trehalose transport system permease protein SugA
EGAJGLNG_05105	CDS	924	rbsK_1	2.7.1.15	COG0524	Ribokinase
EGAJGLNG_05106	CDS	456	fucU	5.1.3.29	COG4154	L-fucose mutarotase
EGAJGLNG_05107	CDS	2388	betB_2	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
EGAJGLNG_05108	CDS	1023	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
EGAJGLNG_05109	CDS	756	deoR		COG1349	Deoxyribose operon repressor
EGAJGLNG_05110	CDS	1152				hypothetical protein
EGAJGLNG_05111	CDS	993	rbsC_10		COG1172	Ribose import permease protein RbsC
EGAJGLNG_05112	CDS	1581	mglA_4	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
EGAJGLNG_05113	CDS	1833	pvaA	1.1.2.6		Polyvinylalcohol dehydrogenase
EGAJGLNG_05114	CDS	204	cspA_6		COG1278	Cold shock protein CspA
EGAJGLNG_05115	CDS	246				hypothetical protein
EGAJGLNG_05116	CDS	1272				hypothetical protein
EGAJGLNG_05117	CDS	312				hypothetical protein
EGAJGLNG_05118	CDS	1587	caiA_2	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
EGAJGLNG_05119	CDS	636	ccpA_2	1.11.1.5	COG1858	Cytochrome c551 peroxidase
EGAJGLNG_05120	CDS	150				hypothetical protein
EGAJGLNG_05121	CDS	630	paiB_4		COG2808	Protease synthase and sporulation protein PAI 2
EGAJGLNG_05122	CDS	681	gph_4	3.1.3.18		Phosphoglycolate phosphatase
EGAJGLNG_05123	CDS	900	atsK_2	1.14.11.-		Alpha-ketoglutarate-dependent sulfate ester dioxygenase
EGAJGLNG_05124	CDS	1185				hypothetical protein
EGAJGLNG_05125	CDS	1035				hypothetical protein
EGAJGLNG_05126	CDS	684				hypothetical protein
EGAJGLNG_05127	CDS	1230				hypothetical protein
EGAJGLNG_05128	CDS	315	groS2_2		COG0234	10 kDa chaperonin 2
EGAJGLNG_05129	CDS	447				hypothetical protein
EGAJGLNG_05130	CDS	1986	traG_1			Conjugal transfer protein TraG
EGAJGLNG_05131	CDS	1740				hypothetical protein
EGAJGLNG_05132	CDS	894				hypothetical protein
EGAJGLNG_05133	CDS	513				hypothetical protein
EGAJGLNG_05134	CDS	465				hypothetical protein
EGAJGLNG_05135	CDS	402				hypothetical protein
EGAJGLNG_05136	CDS	282				hypothetical protein
EGAJGLNG_05137	CDS	504				hypothetical protein
EGAJGLNG_05138	CDS	186				hypothetical protein
EGAJGLNG_05139	CDS	312				hypothetical protein
EGAJGLNG_05140	CDS	96				hypothetical protein
EGAJGLNG_05141	CDS	1551				hypothetical protein
EGAJGLNG_05142	CDS	939				hypothetical protein
EGAJGLNG_05143	CDS	516				hypothetical protein
EGAJGLNG_05144	CDS	963	traC_2	2.7.7.-		DNA primase TraC
EGAJGLNG_05145	CDS	1299				hypothetical protein
EGAJGLNG_05146	CDS	780	dpgD_3	4.2.1.17		Enoyl-CoA-hydratase
EGAJGLNG_05147	CDS	2100	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
EGAJGLNG_05148	CDS	1071				hypothetical protein
EGAJGLNG_05149	CDS	975				hypothetical protein
EGAJGLNG_05150	CDS	711	ais_2	5.3.3.7		Aconitate isomerase
EGAJGLNG_05151	CDS	273				hypothetical protein
EGAJGLNG_05152	CDS	150				hypothetical protein
EGAJGLNG_05153	CDS	204	cspA_7		COG1278	Cold shock protein CspA
EGAJGLNG_05154	CDS	198				hypothetical protein
EGAJGLNG_05155	CDS	1323	prsE_3			Type I secretion system membrane fusion protein PrsE
EGAJGLNG_05156	CDS	1920	prsD_3			Type I secretion system ATP-binding protein PrsD
EGAJGLNG_05157	CDS	3015				hypothetical protein
EGAJGLNG_05158	CDS	288				hypothetical protein
EGAJGLNG_05159	CDS	927	rpoH_2		COG0568	RNA polymerase sigma factor RpoH
EGAJGLNG_05160	CDS	507				hypothetical protein
EGAJGLNG_05161	CDS	321				hypothetical protein
EGAJGLNG_05162	CDS	456	ibpA_6		COG0071	Small heat shock protein IbpA
EGAJGLNG_05163	misc_RNA	96				ROSE
EGAJGLNG_05164	CDS	327				hypothetical protein
EGAJGLNG_05165	CDS	1623	groL1		COG0459	60 kDa chaperonin 1
EGAJGLNG_05166	CDS	315	groS1		COG0234	10 kDa chaperonin 1
EGAJGLNG_05167	CDS	1098	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
EGAJGLNG_05168	CDS	423				hypothetical protein
EGAJGLNG_05169	CDS	1629	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
EGAJGLNG_05170	CDS	858				hypothetical protein
EGAJGLNG_05171	CDS	918	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
EGAJGLNG_05172	CDS	1215	acdA_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
EGAJGLNG_05173	CDS	1077	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
EGAJGLNG_05174	CDS	1734	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
EGAJGLNG_05175	CDS	543				hypothetical protein
EGAJGLNG_05176	CDS	1239	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
EGAJGLNG_05177	CDS	1281		3.1.1.-	COG3964	Deacetylase
EGAJGLNG_05178	CDS	231				hypothetical protein
EGAJGLNG_05179	CDS	819	dkgB_1	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
EGAJGLNG_05180	CDS	699				hypothetical protein
EGAJGLNG_05181	CDS	882				hypothetical protein
EGAJGLNG_05182	CDS	432				hypothetical protein
EGAJGLNG_05183	CDS	3474				hypothetical protein
EGAJGLNG_05184	CDS	951				hypothetical protein
EGAJGLNG_05185	CDS	555				hypothetical protein
EGAJGLNG_05186	CDS	801	tsaC1_3	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
EGAJGLNG_05187	CDS	219				hypothetical protein
EGAJGLNG_05188	CDS	3183	oqxB17_2			multidrug efflux RND transporter permease subunit OqxB17
EGAJGLNG_05189	CDS	1245	bepF_5			Efflux pump periplasmic linker BepF
EGAJGLNG_05190	CDS	600	comR_3			HTH-type transcriptional repressor ComR
EGAJGLNG_05191	CDS	1728			COG0659	putative sulfate transporter
EGAJGLNG_05192	CDS	612				hypothetical protein
EGAJGLNG_05193	CDS	594	phnN	2.7.4.23		Ribose 1,5-bisphosphate phosphokinase PhnN
EGAJGLNG_05194	CDS	1155	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
EGAJGLNG_05195	CDS	699	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
EGAJGLNG_05196	CDS	798	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
EGAJGLNG_05197	CDS	885	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
EGAJGLNG_05198	CDS	1104	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
EGAJGLNG_05199	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
EGAJGLNG_05200	CDS	474	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
EGAJGLNG_05201	CDS	726	yurK		COG2188	putative HTH-type transcriptional regulator YurK
EGAJGLNG_05202	CDS	705				hypothetical protein
EGAJGLNG_05203	CDS	501				hypothetical protein
EGAJGLNG_05204	CDS	1707				hypothetical protein
EGAJGLNG_05205	CDS	849	phnE_1		COG3639	Phosphate-import permease protein PhnE
EGAJGLNG_05206	CDS	885	phnE_2		COG3639	Phosphate-import permease protein PhnE
EGAJGLNG_05207	CDS	933	phnD		COG3221	Phosphate-import protein PhnD
EGAJGLNG_05208	CDS	816	phnC	3.6.3.27	COG3638	Phosphate-import ATP-binding protein PhnC
EGAJGLNG_05209	CDS	666	dapH_4	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
EGAJGLNG_05210	CDS	786				hypothetical protein
EGAJGLNG_05211	CDS	714	mltC			Membrane-bound lytic murein transglycosylase C
EGAJGLNG_05212	tRNA	94				tRNA-Ser(gct)
EGAJGLNG_05213	CDS	309				hypothetical protein
EGAJGLNG_05214	CDS	675				hypothetical protein
EGAJGLNG_05215	CDS	282				hypothetical protein
EGAJGLNG_05216	CDS	240				hypothetical protein
EGAJGLNG_05217	CDS	909				hypothetical protein
EGAJGLNG_05218	CDS	789	nimR_1			HTH-type transcriptional regulator NimR
EGAJGLNG_05219	CDS	900	gcvA_7			Glycine cleavage system transcriptional activator
EGAJGLNG_05220	CDS	507		3.1.2.-	COG2050	Putative esterase
EGAJGLNG_05221	CDS	1263	yhjX_2			putative MFS-type transporter YhjX
EGAJGLNG_05222	CDS	723				hypothetical protein
EGAJGLNG_05223	CDS	765				hypothetical protein
EGAJGLNG_05224	CDS	267				hypothetical protein
EGAJGLNG_05225	CDS	99				hypothetical protein
EGAJGLNG_05226	CDS	1488	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
EGAJGLNG_05227	CDS	1362				hypothetical protein
EGAJGLNG_05228	CDS	291				hypothetical protein
EGAJGLNG_05229	CDS	1476	gatA_3	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
EGAJGLNG_05230	CDS	231				hypothetical protein
EGAJGLNG_05231	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
EGAJGLNG_05232	CDS	108				hypothetical protein
EGAJGLNG_05233	CDS	873				hypothetical protein
EGAJGLNG_05234	CDS	210				hypothetical protein
EGAJGLNG_05235	CDS	999		1.13.12.16	COG2070	Nitronate monooxygenase
EGAJGLNG_05236	CDS	891	gltR_3		COG0583	HTH-type transcriptional regulator GltR
EGAJGLNG_05237	CDS	546	yqgF	3.1.-.-		Putative pre-16S rRNA nuclease
EGAJGLNG_05238	CDS	927				hypothetical protein
EGAJGLNG_05239	CDS	1203				hypothetical protein
EGAJGLNG_05240	CDS	1212				hypothetical protein
EGAJGLNG_05241	CDS	756				hypothetical protein
EGAJGLNG_05242	CDS	771				hypothetical protein
EGAJGLNG_05243	CDS	1644	aidB_2	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
EGAJGLNG_05244	CDS	1461				hypothetical protein
EGAJGLNG_05245	CDS	1224				hypothetical protein
EGAJGLNG_05246	CDS	1977				hypothetical protein
EGAJGLNG_05247	CDS	453				hypothetical protein
EGAJGLNG_05248	CDS	414				hypothetical protein
EGAJGLNG_05249	CDS	759	vanX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
EGAJGLNG_05250	CDS	1077	pyrB	2.1.3.2		Aspartate carbamoyltransferase
